9.975670590287533113e-02,1.706538343179772599e-01,-8.539809410107731397e-03,5.290314344268292474e-02,-2.293734974539096416e-01,-2.021458775248343720e-01
1.187991308651664552e-01,1.177200409479594312e-01,-8.738547842496035764e-03,4.329508276701556774e-02,-2.243730712360820223e-01,-1.990858248998927937e-01
1.322752383644281160e-01,1.838077124496024506e-01,-1.498275994817397164e-02,4.284259119184490039e-02,-2.164236017508086585e-01,-1.633979216491360520e-01
1.420263579573831092e-01,1.468211025859701702e-01,-1.515825488612743653e-02,3.145235171388135326e-02,-2.080900290539016151e-01,-1.330111421087009915e-01
1.488472953059503112e-01,1.127561143571743779e-01,-1.429314477346647731e-02,2.231380603909207186e-02,-1.998291807408478504e-01,-1.104950510990798801e-01
1.533502083798806426e-01,1.598096041407881807e-01,-1.867139798004190804e-02,2.321743717006081315e-02,-1.913197444196365060e-01,-8.879658973915927067e-02
1.559850196299620573e-01,2.515192406292501848e-01,-2.723116734891550469e-02,2.993246808996303729e-02,-1.826322325858709683e-01,-6.722871433166845156e-02
1.574034157588246885e-01,2.008168343013596036e-01,-2.591028463296871434e-02,2.157341642825290340e-02,-1.768355180087798906e-01,-6.867478372463733938e-02
1.574556739651279125e-01,1.602584706252050406e-01,-2.391985171782023967e-02,1.518427611854278499e-02,-1.710460793806980739e-01,-6.956633352035855589e-02
1.564023363889708029e-01,1.278293178104948080e-01,-2.160242948618614628e-02,1.022855661429595067e-02,-1.653277157871190228e-01,-7.012143490917874256e-02
1.544047357181197455e-01,9.401214750135679366e-02,-1.857466723260584388e-02,5.399307933334419191e-03,-1.595696606748753799e-01,-7.095392779130371697e-02
1.517947123775461038e-01,1.038650816836771684e-01,-1.839841609469995698e-02,5.889058984828007305e-03,-1.535352724106576194e-01,-6.679600852734626781e-02
1.485395944012415648e-01,7.604777219140068656e-02,-1.565775627411212720e-02,2.314211921722035981e-03,-1.479845151971682649e-01,-6.753891571538662986e-02
1.449252042312639543e-01,8.434918143656759681e-02,-1.525537989023115215e-02,3.080390952047429732e-03,-1.422120080501458605e-01,-6.405949927253233589e-02
1.409157146002451844e-01,6.286215099483521973e-02,-1.297656786762719540e-02,5.501439047164258071e-04,-1.368085630064744540e-01,-6.434967271217835461e-02
1.366993305596758967e-01,6.783755044577169380e-02,-1.236125207365951911e-02,1.188393743020585858e-03,-1.312523049478539205e-01,-6.149868006051242841e-02
1.322618179269570982e-01,5.317433564053455908e-02,-1.062501217623680431e-02,-3.803633383059679737e-04,-1.259506665900378408e-01,-6.110719130340606930e-02
1.277067634118244088e-01,5.324736728234653882e-02,-9.785841494586718786e-03,-1.841694277457408234e-04,-1.205729742039295810e-01,-5.892798900779286364e-02
1.230406691678614522e-01,4.239311706032479476e-02,-8.390973193788361581e-03,-1.201570750107884772e-03,-1.153628615328526480e-01,-5.812263129109283138e-02
1.183103519151475352e-01,3.372336196359169980e-02,-7.133222860099700489e-03,-1.945065164943795112e-03,-1.101909795837351519e-01,-5.708938123585984015e-02
1.135425226350614269e-01,2.679978847813064072e-02,-6.018008490402956129e-03,-2.446949176655612360e-03,-1.050361170487243978e-01,-5.579820259789208814e-02
1.087599704091017777e-01,2.127159436375465271e-02,-5.042195400113982928e-03,-2.721469084584865385e-03,-9.995322060899641814e-02,-5.441994435795562135e-02
1.039818353569032655e-01,1.685814382012257653e-02,-4.197474757175209334e-03,-2.814384745391550202e-03,-9.491617635918313256e-02,-5.290760363441948666e-02
9.922170939709375193e-02,1.333502967905880569e-02,-3.472688804950949028e-03,-2.753919655600682755e-03,-8.994435723666215077e-02,-5.134128044760902232e-02
9.449130374876293925e-02,1.052286910340900772e-02,-2.855444575837147014e-03,-2.584436125989311717e-03,-8.501330361482223319e-02,-4.968263841848061246e-02
8.979715975277394180e-02,8.278322612174234332e-03,-2.333137435879022430e-03,-2.337119666851641964e-03,-8.012178529944807837e-02,-4.796119358329068577e-02
8.514435805818468261e-02,6.486881957493294618e-03,-1.893626676144417832e-03,-2.048881334160583111e-03,-7.537382557636920777e-02,-4.601119412453853752e-02
8.055810250716974319e-02,5.057078533943327493e-03,-1.525648219645675237e-03,-1.748147692679790505e-03,-7.079238452371622303e-02,-4.379979128682685158e-02
7.606398813830550498e-02,3.915882507733699572e-03,-1.218938798291460202e-03,-1.460747372956037668e-03,-6.631313864407907543e-02,-4.136817496251574133e-02
7.167084809867939332e-02,3.005007252264640678e-03,-9.643176723263974801e-04,-1.203403835321736068e-03,-6.189103468308411460e-02,-3.875594868932687176e-02
6.737734172125497967e-02,2.277935364646573816e-03,-7.537221645006948224e-04,-9.841557114611564940e-04,-5.749131302588954967e-02,-3.599456002788703479e-02
6.317534025431907618e-02,1.697544363073144949e-03,-5.801699952249823487e-04,-8.027301129456718923e-04,-5.309437630897687749e-02,-3.311412349426971768e-02
5.905399599483156931e-02,1.234210055930328419e-03,-4.376806545993504978e-04,-6.547195992695892513e-04,-4.868899602438740010e-02,-3.014099931985990063e-02
5.500190183173493674e-02,8.642927684569717871e-04,-3.211766383240715001e-04,-5.348476814581214558e-04,-4.426868827652621213e-02,-2.709780742337546122e-02
5.100826040327392785e-02,5.689289327709358066e-04,-2.263788642606894702e-04,-4.383859653060264761e-04,-3.982886997412712904e-02,-2.400299212008515787e-02
4.706323312171170614e-02,3.330664736706114948e-04,-1.497048420575731802e-04,-3.613676327596348613e-04,-3.536609178151672167e-02,-2.087144472296184258e-02
4.315804616105587549e-02,1.446947800620096230e-04,-8.817354438485160736e-05,-3.005053303692136585e-04,-3.087770575100064890e-02,-1.771514464827975144e-02
3.928499217275741723e-02,-5.769924053600776248e-06,-3.931894312747473657e-05,-2.525452372784941775e-04,-2.659195477422937257e-02,-1.473968319669464143e-02
3.547846647983938367e-02,-1.259773949504262218e-04,-9.836590405388536348e-07,-2.150187611939771335e-04,-2.256035602213591132e-02,-1.198754001601005058e-02
3.177399201384869393e-02,-2.220300942580206733e-04,2.865796131595288354e-05,-1.859653859071361476e-04,-1.878652545949726499e-02,-9.457512192116697067e-03
2.819935998174365882e-02,-2.987960017271486333e-04,5.112842127527478524e-05,-1.627247391383047838e-04,-1.560733456841946303e-02,-7.428346109152273759e-03
2.483515914092572149e-02,-3.601597330497428471e-04,6.793337626848544629e-05,-1.441404324519363338e-04,-1.293058140859403016e-02,-5.802400187247567370e-03
2.172714289732452855e-02,-4.092187977462055041e-04,8.029500255546700353e-05,-1.292821692809178829e-04,-1.067818913669890332e-02,-4.500672490240087073e-03
1.889648595029284547e-02,-4.484443506377974340e-04,8.919858569550501669e-05,-1.174031555905469710e-04,-8.784022347887204124e-03,-3.459346948540874614e-03
1.634743483517756349e-02,-4.798087705623013286e-04,9.543345176565427000e-05,-1.079049080782049590e-04,-7.192068961842913721e-03,-2.626952290380348779e-03
1.407295114241239979e-02,-5.048870004148437026e-04,9.962819586672794962e-05,-1.003084192555169977e-04,-5.854911408134702219e-03,-1.962031710297320892e-03
1.205882431811971384e-02,-5.249371127218344221e-04,1.022805287301833369e-04,-9.423068338329660396e-05,-4.732432617911102452e-03,-1.431236859751247635e-03
1.028662821513519170e-02,-5.409644101356769460e-04,1.037822526676947807e-04,-8.936568209867221785e-05,-3.790716355827652029e-03,-1.007773067439828030e-03
8.735811541054969501e-03,-5.537724630343169533e-04,1.044399548509176474e-04,-8.546904270549542158e-05,-3.001110680297677108e-03,-6.701342115208503867e-04
7.385145070943509825e-03,-5.640037732971969883e-04,1.044920128507740220e-04,-8.234569799077350852e-05,-2.339429630545215074e-03,-4.010756172659049254e-04
6.213695447143460261e-03,-5.721721922584399860e-04,1.041224743144269176e-04,-7.983998491652556737e-05,-1.785272723875023582e-03,-1.867819135499140337e-04
5.201454052943310646e-03,-5.786887788121730094e-04,1.034723191634933650e-04,-7.782771639133964083e-05,-1.321445182772752096e-03,-1.619409571882711202e-05
4.329717529423051693e-03,-5.838824349336185033e-04,1.026485511102811192e-04,-7.620984424914824002e-05,-9.334644052579676521e-04,1.195337525191990223e-04
3.581292041194511586e-03,-5.880163804414890918e-04,1.017315030526042983e-04,-7.490740284820758467e-05,-6.091402865334614395e-04,2.274723977590231401e-04
2.940574762044062020e-03,-5.913013109003119197e-04,1.007806822197958541e-04,-7.385748246619070465e-05,-3.382187415085106735e-04,3.132699994170771714e-04
2.393551933570108210e-03,-5.939059099827276658e-04,9.983942790674484534e-05,-7.301003141062778186e-05,-1.120792552641880377e-04,3.814355569507079475e-04
1.927742207130181797e-03,-5.959652507231292737e-04,9.893860805222558859e-05,-7.232532709948529773e-05,7.652144213019508004e-05,4.355665462647618559e-04
1.532105994855555977e-03,-5.975875114264261748e-04,9.809954081873668776e-05,-7.177199090253804314e-05,2.336663820725578861e-04,4.785315429404596028e-04
1.196935594192130494e-03,-5.988593456285470299e-04,9.733629330156302732e-05,-7.132545085946308456e-05,3.644618984236399598e-04,5.126165873250099420e-04
9.137364220342967863e-04,-5.998501768131859167e-04,9.665748090595033585e-05,-7.096678206724611206e-05,4.731927302632620166e-04,5.396423740907400554e-04
6.751064220194826979e-04,-6.006156338824506337e-04,9.606766705969896835e-05,-7.068187813532756541e-05,5.634529985121855718e-04,5.610579828401652700e-04
4.746183028820882810e-04,-6.012002998294981200e-04,9.556844303456685447e-05,-7.046093036029467676e-05,6.382567515630700478e-04,5.780157523266243663e-04
3.067075054451059925e-04,-6.016399113167014137e-04,9.515925101324534702e-05,-7.029821601602761268e-05,7.001312453751858773e-04,5.914309928139226472e-04
1.665675110565218147e-04,-6.019631191750354640e-04,9.483799946356543103e-05,-7.019222541640865118e-05,7.511956717422023019e-04,6.020294902143816934e-04
5.005316472959081130e-05,-6.021928977291560788e-04,9.460150770911401950e-05,-7.014619102925072911e-05,7.932276665951063432e-04,6.103851495128830495e-04
-4.640800754578454048e-05,-6.023476732308525065e-04,9.444580568254775808e-05,-7.016912183294008376e-05,8.277196111470458200e-04,6.169496273239649014e-04
-1.258970291219320566e-04,-6.024422275891980465e-04,9.436630465153748794e-05,-7.027748994634947378e-05,8.559264754325454552e-04,6.220753946336177046e-04
-1.910781871105360656e-04,-6.024884223417611550e-04,9.435784482646119371e-05,-7.049775377399527415e-05,8.789067376190799015e-04,6.260333406630043309e-04
-2.442684436404160835e-04,-6.024957788424885330e-04,9.441461628393296496e-05,-7.086990332649733214e-05,8.975577289502516135e-04,6.290257828520945263e-04
-2.875028593794040914e-04,-6.024719434459748120e-04,9.452994179912084353e-05,-7.145211254549781643e-05,9.126465754393233917e-04,6.311956195079744102e-04
-3.225971080077708465e-04,-6.024230607266414230e-04,9.469590765901373199e-05,-7.232624902708359341e-05,9.248376789295981648e-04,6.326324297812842886e-04
-3.512072441554894733e-04,-6.023540731323736783e-04,9.490283953391870950e-05,-7.360320522238271402e-05,9.347173033932583809e-04,6.333767295735329367e-04
-3.748847493516502542e-04,-6.022689616786990096e-04,9.513865984104048616e-05,-7.542551531335409847e-05,9.428151573774245196e-04,6.334245005253882248e-04
-3.951209553438643452e-04,-6.021709391179184837e-04,9.538825061759197545e-05,-7.796246404629979590e-05,9.496217366892365170e-04,6.327355432204128174e-04
-4.133693832396680471e-04,-6.020626042915281631e-04,9.563309222954284789e-05,-8.139074291178927481e-05,9.555986521525614398e-04,6.312505688680578866e-04
-4.310298049398694612e-04,-6.019460641053792213e-04,9.585161493234297563e-05,-8.585443709752991841e-05,9.611778709024898981e-04,6.289213527408114455e-04
-4.493802582893009008e-04,-6.018230279789756098e-04,9.602074584562512104e-05,-9.140617787448921143e-05,9.667464253238411322e-04,6.257527351928870735e-04
-4.694607327056466925e-04,-6.016948792161416803e-04,9.611882928924415828e-05,-9.794810547462571518e-05,9.726177802743319646e-04,6.218438653197852972e-04
-4.919438475924773268e-04,-6.015627285700697645e-04,9.612935307020496344e-05,-1.052066937530175394e-04,9.789994252128897834e-04,6.174058043916681986e-04
-5.170525459806792285e-04,-6.014274563843927069e-04,9.604412341212209200e-05,-1.127689294246170504e-04,9.859727652808897638e-04,6.127373179897258309e-04
-5.445731667641312774e-04,-6.012897492546847395e-04,9.586447305880702713e-05,-1.201724036125939089e-04,9.934981986772857716e-04,6.081644532937731905e-04
-5.739633664718845566e-04,-6.011501345437588947e-04,9.560004936304493503e-05,-1.270065768759078657e-04,1.001445190606256152e-03,6.039731186596641790e-04
-6.045072446715974400e-04,-6.010090128954123905e-04,9.526596032766733956e-05,-1.329808176881579239e-04,1.009634603047253115e-03,6.003645348692379169e-04
-6.354604070308958767e-04,-6.008666872269646016e-04,9.487957936572688641e-05,-1.379432811355202901e-04,1.017878022552155945e-03,5.974439141635702740e-04
-6.661510259253424111e-04,-6.007233868764198445e-04,9.445798144166512754e-05,-1.418624906242808717e-04,1.026005096890320392e-03,5.952340182804658321e-04
-6.960317115914224553e-04,-6.005792866041998563e-04,9.401635507054977416e-05,-1.447926262649187814e-04,1.033877580959639874e-03,5.936993040586946132e-04
-7.246935396227434031e-04,-6.004345209635273675e-04,9.356728475382350104e-05,-1.468385096675239431e-04,1.041393194210664744e-03,5.927699246482749824e-04
-7.518572626016373564e-04,-6.002891949195624226e-04,9.312063087862371819e-05,-1.481278610756438252e-04,1.048483351396886643e-03,5.923605937211871234e-04
-7.773538202375603230e-04,-6.001433915946571222e-04,9.268374534888082082e-05,-1.487923906165862715e-04,1.055108028149914388e-03,5.923833660223205627e-04
-8.011018722206072898e-04,-5.999971778880536883e-04,9.226183545480920521e-05,-1.489564427408443677e-04,1.061249834831924947e-03,5.927552701166945680e-04
