1.000000000000000056e-01,-2.000000000000000111e-01,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,-1.600000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,-1.994784463123809581e-01,1.965434015509918697e-01,1.883026063569410253e-03,-5.283299829816707517e-03,2.424931949039269008e-01,-1.640622988825853223e+00,1.733188786657758500e-04,1.088357776463188542e-01,-1.015151857113102268e-01,4.549106022790812276e-02,-3.817046829289897497e-02,0.000000000000000000e+00
1.000000000000000056e-01,-1.990264455225043416e-01,1.931385608895552497e-01,3.664072417642031190e-03,-5.430126237125689273e-03,2.730285507261215328e-01,-1.674356494288254060e+00,3.427684424835473294e-04,2.145650100701929630e-01,-2.026201742502615755e-01,8.893156320128828285e-02,-7.698672738135628468e-02,0.000000000000000000e+00
1.000000000000000056e-01,-1.986092787520411240e-01,1.897877081055862059e-01,5.346535385141648958e-03,-2.513794782698656940e-03,2.962960224624885952e-01,-1.703820209192579593e+00,5.083838856371943873e-04,3.179571420730520348e-01,-3.026204918479703521e-01,1.310684944999813695e-01,-1.157318442748991594e-01,0.000000000000000000e+00
1.000000000000000056e-01,-1.982150368875463531e-01,1.864908344062413126e-01,6.933732901953289576e-03,2.536847045436206507e-03,3.143639994657027592e-01,-1.730153946764985129e+00,6.699310542116634990e-04,4.192976173994659161e-01,-4.013026879474110298e-01,1.721657331610235986e-01,-1.541708037089692118e-01,0.000000000000000000e+00
1.000000000000000056e-01,-1.978384100613441443e-01,1.832472964071813482e-01,8.428849751563964252e-03,9.197574353978372683e-03,3.283853079878299996e-01,-1.753988484147520399e+00,8.274019578115025982e-04,5.187314867524932538e-01,-4.985920612854214395e-01,2.123472550719752439e-01,-1.922078296049033186e-01,0.000000000000000000e+00
1.000000000000000056e-01,-1.974767348743238227e-01,1.800562179695970599e-01,9.834977330368459975e-03,1.713219294662685077e-02,3.390916795614851709e-01,-1.775721002809785176e+00,9.807525940696633533e-04,6.163468947161191425e-01,-5.944688564342738291e-01,2.516807170499382185e-01,-2.298026787680934879e-01,0.000000000000000000e+00
1.000000000000000056e-01,-1.971286338523604575e-01,1.769166244702896074e-01,1.115510961416158950e-02,2.610734377167764353e-02,3.469863470187614651e-01,-1.795622989484057186e+00,1.129955217291155100e-03,7.122039291760683399e-01,-6.889395489627255786e-01,2.902062655089214793e-01,-2.669418852955801613e-01,0.000000000000000000e+00
1.000000000000000056e-01,-1.967934387208574720e-01,1.738274999438568225e-01,1.239214623441670278e-02,3.595192317361109446e-02,3.524352677466399686e-01,-1.813890880292533758e+00,1.274996881633415607e-03,8.063468439491977557e-01,-7.820246660051139997e-01,3.279487461964050166e-01,-3.036265682523232035e-01,0.000000000000000000e+00
1.000000000000000056e-01,-1.964709143638933841e-01,1.707878140066278472e-01,1.354889551197383663e-02,4.653540845923466451e-02,3.557155718343693596e-01,-1.830672835069102167e+00,1.415878083908831461e-03,8.988099207995978723e-01,-8.737529703950508431e-01,3.649235524248856111e-01,-3.398666020203405802e-01,0.000000000000000000e+00
1.000000000000000056e-01,-1.961611160071644044e-01,1.677965353580370134e-01,1.462807745947505671e-02,5.775525533491179114e-02,3.570435683377425340e-01,-1.846084141656737954e+00,1.552611499765850197e-03,9.896205142123918330e-01,-9.641584653779455838e-01,4.011396550537344452e-01,-3.756776062192911381e-01,0.000000000000000000e+00
1.000000000000000056e-01,-1.958643125062944634e-01,1.648526386052242554e-01,1.563232674345469558e-02,6.952907949492065365e-02,3.565920036101596358e-01,-1.860216656410211611e+00,1.685220807417981944e-03,1.078800698719508233e+00,-1.053278799419971934e+00,4.366012342227282850e-01,-4.110793349231952609e-01,0.000000000000000000e+00
1.000000000000000056e-01,-1.955809457757282932e-01,1.619551074271700086e-01,1.656419559877983852e-02,8.178954755679020139e-02,3.545012440334701087e-01,-1.873144878432779548e+00,1.813739593444479081e-03,1.166368152509264400e+00,-1.141154436794205473e+00,4.713085467459009470e-01,-4.460948310308437414e-01,0.000000000000000000e+00
1.000000000000000056e-01,-1.953116119488238489e-01,1.591029355290389247e-01,1.742615669347232984e-02,9.448088867783785427e-02,3.508868253420486805e-01,-1.884930011074453127e+00,1.938210335521204676e-03,1.252336582061361003e+00,-1.227828288907746757e+00,5.052583339960563524e-01,-4.807500408424432159e-01,0.000000000000000000e+00
